numero_permis,n_occurrences,is_suspect
01/526692,2,False
17/5010,2,False
01/353206,2,False
22/110949,2,False
14/94826,2,False
03/150690,2,False
04/11457,2,False
01/276993,2,False
01/493654,2,False
02/2220,2,False
22/54529,2,False
23/116110,2,False
01/133269,2,False
01/266010,2,False
14/4562,2,False
03/37756,2,False
01/246846,2,False
00220271,2,False
00/407455,2,False
05/ 35109,2,False
02/112782,2,False
02/305415,2,False
03/86655,2,False
09/108108,2,False
23/94590,2,False
02/149785,2,False
03/22399,2,False
06/48203,2,False
02/95485,2,False
22/84369,2,False
14/116451,2,False
03/181098,2,False
09/59019,2,False
01/202632,2,False
01/0202632,2,False
04/110534,2,False
0382762,2,False
02/162258,2,False
01/92783,2,False
112522B002,2,False
23/275330,2,False
21/10771,2,False
02/179118,2,False
22/70965,2,False
01/77036,2,False
23/204485,2,False
09/94411,2,False
06/5362,2,False
01/2365897,2,False
22/165253,2,False
02/221250,2,False
001405055,2,False
22/143732,2,False
01/26856,2,False
01/350149,2,False
23/57683,2,False
22/29558,2,False
01/400794,2,False
01/359299,2,False
23/84349,2,False
01/197289,2,False
09/89987,2,False
01/20785,2,False
01/357571,2,False
21/11610,2,False
22/108750,2,False
01/112897,2,False
00/461655,2,False
00/351102,2,False
14 113263,2,False
01/317063,2,False
20/25115,2,False
03/104070,2,False
21/42539,2,False
01/161122,2,False
08/40257,2,False
24/66185,2,False
16/92737,2,False
00/237878,2,False
03/109170,2,False
01/365558,2,False
14/127137,2,False
07/232247,2,False
01/425803,2,False
14/36292,2,False
02/147075,2,False
01/0241544,2,False
17/29406,2,False
23/19990,2,False
1436684,2,False
09/124026,2,False
08/23343,2,False
07/154653,2,False
02/168379,2,False
03/111205,2,False
24/126024,2,False
02/207477,2,False
23/84208,2,False
01/18041,2,False
01/219421,2,False
09/132263,2,False
13/37056,2,False
12/2014,2,False
12/67349,2,False
12/64166,2,False
23/209519,2,False
24/125354,2,False
01/52668,2,False
00/418594,2,False
20AB53242,2,False
07/9794,2,False
01/312074,2,False
02/94502,2,False
01/212836,2,False
01/94270,2,False
02/212071,2,False
15/138686,2,False
02/181680,2,False
02/286079,2,False
08/36827,2,False
01/413953,2,False
17/55289,2,False
15/6115,2,False
23/6018,2,False
24/39527,2,False
02/299596,2,False
01/452329,2,False
01/452359,2,False
23/85485,2,False
01/200499,2,False
14/985621,2,False
14/985647,2,False
15 1596,2,False
01/342444,2,False
02/78341,2,False
09/239336,2,False
23/34550,2,False
2444848,2,False
01/139264,2,False
01/369404,2,False
1745487,2,False
14/2658,2,False
14/140117,2,False
24/170552,2,False
01/501107,2,False
01/36224,2,False
09/206081,2,False
02/83519,2,False
02/190243,2,False
00/12125,2,False
03/150076,2,False
03/030313,2,False
24/129104,2,False
04/86548,2,False
24/100045,2,False
24/63933,2,False
24/81169,2,False
14/188186,2,False
15/102029,2,False
18/14259,2,False
23/17118,2,False
24/94831,2,False
14/51803,2,False
23/211898,2,False
03/88729,2,False
14/95647,2,False
010211111,2,False
01/477172,2,False
1760119339,2,False
24/146996,2,False
01/350493,2,False
15/1429,2,False
15/100473,2,False
07144584,2,False
23120599,2,False
23/120599,2,False
02/227665,2,False
23/73774,2,False
00/408918,2,False
23/112767,2,False
01377192,2,False
04/144362,2,False
02/69704,2,False
22/49502,2,False
23/170825,2,False
23/134254,2,False
01/05822,2,False
19/001207,2,False
07/142512,2,False
15/0000001,2,False
22/118587,2,False
15/114751,2,False
01/333310,2,False
03/57165,2,False
03/103693,2,False
15/2153,2,False
15/72049,2,False
00/441829,2,False
30G0406BH8,2,False
01/204806,2,False
22/77488,2,False
09/28365,2,False
13/1259,2,False
02/22599,2,False
03/125870,2,False
21/21646,2,False
14/112234,2,False
17/50500,2,False
23/187070,2,False
01/199667,2,False
01/13646,2,False
14/100552,2,False
17/49854,2,False
23/76449,2,False
04/133339,2,False
15/54744,2,False
23/95271,2,False
01/483239,2,False
09/195594,2,False
24/60137,2,False
03/240327,2,False
02/55668,2,False
17/55921,2,False
24/106492,2,False
04/19226,2,False
16/30234,2,False
23188457,2,False
01/411350,2,False
13112010,2,False
77/1192312,2,False
23/190995,2,False
22/122866,2,False
22/59706,2,False
03/81168,2,False
22/109893,2,False
15/117668,2,False
01/368937,2,False
L04C021841,2,False
02/098063,2,False
15/109256,2,False
02/160844,2,False
04/66234,2,False
0489900,2,False
08/14520,2,False
01/252872,2,False
09/169210,2,False
24/113257,2,False
22/7102,2,False
15/120106,2,False
07/999999,2,False
07/1235,2,False
11/7864,2,False
01/400366,2,False
24/110385,2,False
14/155461,2,False
02/163501,2,False
72/0415578,2,False
09/305546,2,False
09/205546,2,False
08/52603,2,False
09/193382,2,False
001422222,2,False
1/101838,2,False
0749653,2,False
01/253600,2,False
01/33912,2,False
01/513974,2,False
01/360524,2,False
2367047,2,False
02/61516,2,False
24/57975,2,False
22/107623,2,False
21/19663,2,False
17AH66434,2,False
05/44511,2,False
01/12564,2,False
12/51810,2,False
1357973,2,False
01/403496,2,False
16/30243,2,False
22/67090,2,False
0102775010,2,False
01/135558,2,False
17/41773,2,False
03/157982,2,False
03164216,2,False
09/62217,2,False
17AJ39332,2,False
08/67862,2,False
01/350370,2,False
01/232357,2,False
03/221143,2,False
17/21997,2,False
01533238,2,False
23/144090,2,False
00451753,2,False
00/368151,2,False
01/365563,2,False
03/16855,2,False
24/2114,2,False
22/105390,2,False
23/168599,2,False
23191215,2,False
22/62922,2,False
23/125428,2,False
01/364211,2,False
09/50411,2,False
23/3270,2,False
18/1286,2,False
22/72858,2,False
08/13387,2,False
23/31124,2,False
07/133955,2,False
00/428505,2,False
03/174844,2,False
16/31737,2,False
22/76780,2,False
01/217594,2,False
01/323356,2,False
16157605,2,False
0754068,2,False
24/37520,2,False
01/192365,2,False
17/26164,2,False
09/87710,2,False
03/1991,2,False
03/144526,2,False
01/369264,2,False
15/104815,2,False
22/36316,2,False
02/84561,2,False
22/24160,2,False
01/41121,2,False
04/133164,2,False
01/270581,2,False
01/536990,2,False
00/243321,2,False
21/8460,2,False
U120U6221F,2,False
02/097116,2,False
09/16379,2,False
19/006358,2,False
01/87959,2,False
01/112546,2,False
01/288464,2,False
01/62497,2,False
01/539256,2,False
22/141934,2,False
04/48958,2,False
04/48968,2,False
23/2201165,2,False
23/153328,2,False
08/85479,2,False
09/157914,2,False
09/75143,2,False
23/81194,2,False
02/210152,2,False
08/61172,2,False
03/62727,2,False
02/272888,2,False
03/115557,2,False
14AH35467,2,False
21/17808,2,False
09/85927,2,False
03/95399,2,False
01/384735,2,False
02/283579,2,False
02/103765,2,False
24/90924,2,False
24/90994,2,False
01/235964,2,False
15/45258,2,False
23/62329,2,False
01/241179,2,False
01/277139,2,False
23/70119,2,False
15/27843,2,False
23/176863,2,False
19/18196,2,False
14/47620,2,False
15/92275,2,False
16/85010,2,False
01/224770,2,False
01/362381,2,False
04/103412,2,False
24/92027,2,False
08/024496,2,False
03/6767,2,False
01/8652100,2,False
00335752,2,False
22/35133,2,False
22/ 35133,2,False
12/36695,2,False
24/6924,2,False
01/044105,2,False
01/427630,2,False
01/54996,2,False
22/121176,2,False
02/9874,2,False
04/57085,2,False
23/127284,2,False
23/180483,2,False
04/143776,2,False
24/67111,2,False
23/125844,2,False
14/99092,2,False
11/46883,2,False
23/93889,2,False
01/198900,2,False
01/87219,2,False
01/290891,2,False
24/63431,2,False
01/219501,2,False
00/347728,2,False
14/123047,2,False
02/228852,2,False
21/ 055061,2,False
23/70855,2,False
15/34946,2,False
09/157502,2,False
15/8458,2,False
22/008983,2,False
01/514934,2,False
14/21894,2,False
23/259839,2,False
03/199833,2,False
01/87226,2,False
10/68558,2,False
09109888,2,False
08/13201,2,False
08/50216,2,False
00/251875,2,False
01/3659874,2,False
17/12377,2,False
14/00111,2,False
09/150483,2,False
01/387721,2,False
01506851,2,False
01/59528,2,False
01/256339,2,False
01/373512,2,False
22/157423,2,False
22/13161,2,False
01/78965,2,False
17/32998,2,False
01/305439,2,False
03/100832,2,False
14/46061,2,False
01/101068,2,False
24/25710,2,False
14/21432,2,False
17/45430,2,False
14/116390,2,False
01/335112,2,False
02/168030,2,False
01/444845,2,False
01/323514,2,False
01/478620,2,False
09/242503,2,False
23/11612,2,False
00/345798,2,False
15/44558,2,False
15/3044,2,False
09/67496,2,False
09/164714,2,False
02/66130,2,False
17/31183,2,False
00/220218,2,False
01/9900,2,False
01/424595,2,False
UD5364641J,2,False
21/014209,2,False
12/37986,2,False
12/10754,2,False
01/507139,2,False
00/331119,2,False
02/2098,2,False
15/43251,2,False
22/10824,2,False
01/61781,2,False
00/300430,2,False
09/168250,2,False
23/29128,2,False
22/9524,2,False
02/66136,2,False
00/385752,2,False
23/224817,2,False
15/47573,2,False
02/287211,2,False
03/158255,2,False
01/282066,2,False
00/329174,2,False
01/358761,2,False
15/4875,2,False
02/25936,2,False
01/220373,2,False
23/215963,2,False
04/108805,2,False
02/167632,2,False
13/3029,2,False
09/73785,2,False
23/126431,2,False
04/76448,2,False
01/285909,2,False
00/379876,2,False
07/72923,2,False
07178004,2,False
09/199778,2,False
15/68192,2,False
15/89648,2,False
01344697,2,False
02/231007,2,False
03/1526,2,False
02/57439,2,False
01/189044,2,False
24/28819,2,False
15/64929,2,False
03/112050,2,False
01/520955,2,False
04/33773,2,False
23134297,2,False
15/57419,2,False
14/153292,2,False
03/79192,2,False
21/7353,2,False
01/334708,2,False
14/104116,2,False
06/59000,2,False
15/144774,2,False
07/7824,2,False
22/170829,2,False
23/218576,2,False
01/266572,2,False
22/121212,2,False
01/236561,2,False
09/138160,2,False
09/165509,2,False
02/177445,2,False
17/10213,2,False
22/81980,2,False
09/47385,2,False
19/20412,2,False
23/126665,2,False
15/69826,2,False
24/8973,2,False
16/19410,2,False
01/217918,2,False
03/137523,2,False
00/404102,2,False
03/215155,2,False
19/5527,2,False
08/45100,2,False
23/139266,2,False
15/18999,2,False
01/322190,2,False
12/53361,2,False
23/166730,2,False
03/25537,2,False
15/4512,2,False
01/333834,2,False
07/53150,2,False
01/379417,2,False
02/90144,2,False
01/950831,2,False
01/220646,2,False
01/186892,2,False
09/62775,2,False
23/72431,2,False
09/52841,2,False
21/11849,2,False
09_175523,2,False
23/12850,2,False
22/88611,2,False
15/130559,2,False
15/57051,2,False
03/127458,2,False
09/196010,2,False
08/452187,2,False
01/23049,2,False
03/842100,2,False
03/117549,2,False
01/2955515,2,False
22/131891,2,False
00/145256,2,False
22/71384,2,False
02/194199,2,False
04/162784,2,False
01/525497,2,False
16/50516,2,False
01/6496,2,False
15/14509,2,False
01/170905,2,False
2356779,2,False
23/56779,2,False
01/503934,2,False
22/101397,2,False
01/384849,2,False
04/47809,2,False
23206669,2,False
23217700,2,False
02/306456,2,False
09/139573,2,False
10/39818,2,False
07/91523,2,False
01/130650,2,False
02/218947,2,False
01/79275,2,False
15/45694,2,False
01/337624,2,False
23/3351,2,False
24/98957,2,False
16/46950,2,False
24/13471,2,False
24/68096,2,False
22/55778,2,False
20/37198,2,False
09/16671,2,False
2268723075,2,False
22/6872307,2,False
02/199231,2,False
01/744518,2,False
01/512434,2,False
24/135339,2,False
2141592,2,False
02141135,2,False
01/544515,2,False
00/29631,2,False
2125530,2,False
08/9454,2,False
00/432863,2,False
00/432836,2,False
00/622570,2,False
03152325,2,False
02/22551,2,False
10/005722,2,False
01/144423,2,False
15/13132,2,False
03/170162,2,False
03/133823,2,False
14/11415,2,False
80/5291066,2,False
23/55649,2,False
09/106779,2,False
14/0989,2,False
18/73632,2,False
02/84830,2,False
01/201542,2,False
23/69655,2,False
00/376952,2,False
23/205945,2,False
09/70774,2,False
04/50611,2,False
23/94457,2,False
01/251816,2,False
01346714,2,False
0297099,2,False
01/367869,2,False
01/267869,2,False
23/141459,2,False
23/101119,2,False
00/406579,2,False
07/128841,2,False
24/46383,2,False
24/100901,2,False
24/66386,2,False
24/21773,2,False
01/413980,2,False
02/70598,2,False
06148360,2,False
22/37753,2,False
22/117106,2,False
23/14828,2,False
01/155243,2,False
05/50849,2,False
03/96763,2,False
22356683,2,False
0397027,2,False
22/171273,2,False
00432598,2,False
23106049,2,False
02/286135,2,False
03/178265,2,False
10/000001,2,False
01/142290,2,False
00/452023,2,False
1640388,2,False
04/69599,2,False
24/65098,2,False
03/2635,2,False
03/25094,2,False
22/128402,2,False
20/2121,2,False
01/414481,2,False
02/14451,2,False
23/101006,2,False
23/192105,2,False
23/160872,2,False
01/250389,2,False
07/173550,2,False
23/189940,2,False
15/28023,2,False
01/26433,2,False
23/43532,2,False
01/499415,2,False
01/298740,2,False
03/216597,2,False
02/267577,2,False
14/00012,2,False
03/34698,2,False
07/71699,2,False
15/28237,2,False
2699901,2,False
01306722,2,False
13/15585,2,False
01/347097,2,False
01/306722,2,False
24/5738,2,False
01/5556,2,False
15/7041,2,False
15/136222,2,False
24/076448,2,False
22/34258,2,False
01/400133,2,False
15/447888,2,False
02/89477,2,False
15/114183,2,False
04/84127,2,False
09/101832,2,False
00/365382,2,False
03/146860,2,False
12/0036985,2,False
01/120422,2,False
15/226610,2,False
14/47955,2,False
24/11496,2,False
07/19081,2,False
01/33622,2,False
01/336623,2,False
23188695,2,False
14/138156,2,False
19/2007924,2,False
TADED11500,2,False
03/866610,2,False
24/548797,2,False
24/0123,2,False
01/237979,2,False
05/90484,2,False
03/36812,2,False
22/139603,2,False
14/62176,2,False
14/97844,2,False
23/62455,2,False
24/523698,2,False
00/43904,2,False
14/158707,2,False
03/256983,2,False
2390810,2,False
02/123853,2,False
07/98976,2,False
01/94298,2,False
01/2314578,2,False
05/47794,2,False
24/78532,2,False
U1D256881P,2,False
01/160038,2,False
09/5028,2,False
20/15460,2,False
01/137927,2,False
01/443461,2,False
02/125841,2,False
22/14900,2,False
01347097,2,False
20/10270,2,False
01/228471,2,False
00/447352,2,False
00/212762,2,False
17/14480,2,False
04/128184,2,False
23/144082,2,False
23144082,2,False
03/119316,2,False
03/74681,2,False
02/76346,2,False
01/88383,2,False
15/61393,2,False
01/129794,2,False
W7L0ZZ8F1,2,False
23/119006,2,False
22/75168,2,False
15/001263,2,False
15/18370,2,False
24/24377,2,False
24/7342,2,False
23/69920,2,False
05424545,2,False
01/484009,2,False
01463736,2,False
00/226442,2,False
01/42087,2,False
23/164445,2,False
22/53786,2,False
22/109200,2,False
22/102900,2,False
01449151,2,False
23/115540,2,False
01/137451,2,False
23/101416,2,False
14/91726,2,False
01/416619,2,False
10/2121,2,False
01/2454,2,False
22/54809,2,False
14/073099,2,False
19/11436,2,False
01/469017,2,False
01/4597,2,False
04/156137,2,False
15/24769,2,False
12/33038,2,False
10/69432,2,False
B05591408M,2,False
22/32453,2,False
09/131729,2,False
02/96249,2,False
01/195778,2,False
01/483644,2,False
15/47265,2,False
03/117385,2,False
01/87918,2,False
23/130942,2,False
03/153797,2,False
22/107081,2,False
09/126362,2,False
08/11346,2,False
15/1177,2,False
09/87873,2,False
15/52058,2,False
17/6115,2,False
15/000236,2,False
09/109566,2,False
24/61858,2,False
01/511156,2,False
17/51026,2,False
23/158930,2,False
22/110110,2,False
01/124161,2,False
02/2659,2,False
03/112423,2,False
22/104935,2,False
10/39523,2,False
01/93644,2,False
01/261606,2,False
18/27088,2,False
12/41087,2,False
16/56048,2,False
01/139478,2,False
02/304019,2,False
15/576845,2,False
22/99871,2,False
03/124563,2,False
01/58697,2,False
15/139942,2,False
01/214587,2,False
01/332916,2,False
01/515849,2,False
02/224421,2,False
03/181001,2,False
01/112445,2,False
01/164826,2,False
00158128,2,False
03/39911,2,False
00/382633,2,False
22/73239,2,False
17/16180,2,False
01/533643,2,False
24/100357,2,False
01/508679,2,False
09/1990,2,False
03/124240,2,False
02/72143,2,False
01/417892,2,False
08/47704,2,False
01/420718,2,False
15/65452,2,False
23/2755,2,False
9912424601,2,False
03/140895,2,False
19/8850,2,False
01/424943,2,False
78/0306211,2,False
23/89700,2,False
16/56521,2,False
14/74748,2,False
17/55102,2,False
10/25435,2,False
14/0000125,2,False
09/88718,2,False
22/67399,2,False
08/41365,2,False
09/226920,2,False
03/106213,2,False
02/253234,2,False
01/231921,2,False
24/39668,2,False
08/425012,2,False
09/240088,2,False
00/463928,2,False
00/378185,2,False
01/0496874,2,False
14/157832,2,False
03/22589,2,False
23/37651,2,False
03/55508,2,False
08/44757,2,False
17/53130,2,False
01/87550,2,False
03/211444,2,False
03/147966,2,False
01/50771,2,False
01/303645,2,False
02154080,2,False
23/20040,2,False
23/200040,2,False
23/242855,2,False
03/159020,2,False
24/50370,2,False
09/21770,2,False
02/177738,2,False
01/383493,2,False
22/56093,2,False
14/97125,2,False
23/126847,2,False
04/147836,2,False
21/33308,2,False
03/102386,2,False
09/73801,2,False
21/2713,2,False
21/20220,2,False
01/99224,2,False
07112039,2,False
02/152597,2,False
11/45144,2,False
02/230027,2,False
24/21794,2,False
24/89196,2,False
24/24588,2,False
24/65180,2,False
22/24170,2,False
01/440774,2,False
23/73614,2,False
01/456321,2,False
23/164455,2,False
03/162739,2,False
01/211229,2,False
04/111237,2,False
02/183274,2,False
01236313,2,False
01228002,2,False
01/461358,2,False
01/161587,2,False
01/383357,2,False
15/114442,2,False
02/131029,2,False
21/6049,2,False
24/122335,2,False
23/74403,2,False
03/81655,2,False
15/107307,2,False
01/540685,2,False
01/505947,2,False
15/02651,2,False
15/4584,2,False
00/431994,2,False
18/50582,2,False
23/52396,2,False
15/11806,2,False
23/192861,2,False
01/132807,2,False
02/149411,2,False
7708832/10,2,False
01/557534,2,False
24/40320,2,False
01/176211,2,False
02/114145,2,False
00/303205,2,False
04/39175,2,False
23/170265,2,False
23/134207,2,False
01/184031,2,False
03/133220,2,False
00/427308,2,False
23/57204,2,False
04/73687,2,False
24/41226,2,False
01/374229,2,False
06453005,2,False
01011100,2,False
02/268405,2,False
22/43725,2,False
00/212961,2,False
22/73091,2,False
01/141575,2,False
08/18778,2,False
22/33097,2,False
23/119166,2,False
02/178689,2,False
01/540089,2,False
03/270368,2,False
23/125478,2,False
04/44670,2,False
04/64034,2,False
05/24294,2,False
19/00254,2,False
20/9063,2,False
14/20812,2,False
21/30443,2,False
08717547,2,False
23/204043,2,False
01/316329,2,False
0121547,2,False
23/212005,2,False
